iucn_sid,sciname
136295,Ctenomys coyhaiquensis
136234,Ctenomys dorbignyi
5803,Ctenomys dorsalis
5804,Ctenomys emilianus
136588,Ctenomys famosus
136464,Ctenomys flamarioni
136499,Ctenomys fochi
136601,Ctenomys fodax
115553730,Ctenomys frater
5806,Ctenomys fulvus
136607,Ctenomys goodfellowi
5807,Ctenomys haigi
136281,Ctenomys johannis
136556,Ctenomys juris
5808,Ctenomys knighti
136567,Ctenomys lami
5809,Ctenomys latro
5810,Ctenomys leucodon
5811,Ctenomys lewisi
5812,Ctenomys magellanicus
5813,Ctenomys maulinus
5814,Ctenomys mendocinus
5815,Ctenomys minutus
5817,Ctenomys occultus
5818,Ctenomys opimus
136390,Ctenomys osvaldoreigi
5819,Ctenomys pearsoni
5820,Ctenomys perrensi
5821,Ctenomys peruanus
136289,Ctenomys pilarensis
5822,Ctenomys pontifex
5823,Ctenomys porteousi
136370,Ctenomys pundti
136635,Ctenomys rionegrensis
136633,Ctenomys roigi
5824,Ctenomys saltarius
136568,Ctenomys scagliai
5825,Ctenomys sericeus
5826,Ctenomys sociabilis
5827,Ctenomys steinbachi
5828,Ctenomys talarum
5829,Ctenomys torquatus
5830,Ctenomys tuconax
5831,Ctenomys tucumanus
136826,Ctenomys tulduco
5832,Ctenomys validus
136758,Ctenomys viperinus
136681,Ctenomys yolandae
699,Cuniculus paca
700,Cuniculus taczanowskii
5953,Cuon alpinus
136466,Cuscomys ashaninka
136658,Cuscomys oblativa
6019,Cyclopes didactylus
173393,Cyclopes didactylus Northeastern Brazil subpopulation
41597,Cynictis penicillata
6081,Cynocephalus volans
6082,Cynogale bennettii
13637,Cynomops abrasus
13639,Cynomops greenhalli
136611,Cynomops mexicanus
87993512,Cynomops milleri
87993365,Cynomops paranus
13642,Cynomops planirostris
42453,Cynomys gunnisoni
42454,Cynomys leucurus
6091,Cynomys ludovicianus
6089,Cynomys mexicanus
6090,Cynomys parvidens
6103,Cynopterus brachyotis
6104,Cynopterus horsfieldii
136798,Cynopterus luzoniensis
136423,Cynopterus minutus
6105,Cynopterus nusatenggara
6106,Cynopterus sphinx
6107,Cynopterus titthaecheilus
6204,Cystophora cristata
6206,Cyttarops alecto
6219,Dacnomys millardi
6220,Dactylomys boliviensis
6221,Dactylomys dactylinus
6222,Dactylomys peruanus
6225,Dactylonax palpator
6223,Dactylopsila megalura
6224,Dactylopsila tatei
6226,Dactylopsila trivirgata
42188,Dama dama
6235,Damaliscus lunatus
6241,Damaliscus lunatus ssp. jimela
6238,Damaliscus lunatus ssp. korrigum
6240,Damaliscus lunatus ssp. lunatus
136860,Damaliscus lunatus ssp. superstes
6242,Damaliscus lunatus ssp. tiang
6243,Damaliscus lunatus ssp. topi
30208,Damaliscus pygargus
30209,Damaliscus pygargus ssp. phillipsi
6236,Damaliscus pygargus ssp. pygargus
6232,Dama mesopotamica
6267,Dasycercus blythi
6266,Dasycercus cristicauda
40527,Dasykaluta rosamondae
6268,Dasymys foxi
6269,Dasymys incomtus
6270,Dasymys montanus
6271,Dasymys nudipes
6272,Dasymys rufulus
6278,Dasyprocta azarae
6279,Dasyprocta coibae
89497187,Dasyprocta croconota
6281,Dasyprocta fuliginosa
6282,Dasyprocta guamara
89531729,Dasyprocta iacki
6283,Dasyprocta kalinowskii
89497102,Dasyprocta leporina
6285,Dasyprocta mexicana
6286,Dasyprocta prymnolopha
89497686,Dasyprocta punctata
6287,Dasyprocta ruatanica
89497716,Dasyprocta variegata
6288,Dasypus hybridus
6289,Dasypus kappleri
6290,Dasypus novemcinctus
6291,Dasypus pilosus
6292,Dasypus sabanicola
6293,Dasypus septemcinctus
61924,Dasypus yepesi
6265,Dasyuroides byrnei
6299,Dasyurus albopunctatus
6294,Dasyurus geoffroii
6295,Dasyurus hallucatus
6300,Dasyurus maculatus
6301,Dasyurus spartacus
6296,Dasyurus viverrinus
6302,Daubentonia madagascariensis
6313,Delanymys brooksi
136338,Delomys collinus
6329,Delomys dorsalis
6330,Delomys sublineatus
6335,Delphinapterus leucas
61442,Delphinapterus leucas Cook Inlet subpopulation
6337,Delphinus capensis
6336,Delphinus delphis
41762,Delphinus delphis Mediterranean subpopulation
133729,Delphinus delphis ssp. ponticus
738,Deltamys kempi
6405,Dendrogale melanura
41490,Dendrogale murina
6409,Dendrohyrax arboreus
6410,Dendrohyrax dorsalis
136599,Dendrohyrax validus
6426,Dendrolagus bennettianus
6427,Dendrolagus dorianus
6429,Dendrolagus goodfellowi
6431,Dendrolagus inustus
6432,Dendrolagus lumholtzi
6433,Dendrolagus matschiei
136668,Dendrolagus mayri
6437,Dendrolagus mbaiso
136732,Dendrolagus notatus
136696,Dendrolagus pulcherrimus
6435,Dendrolagus scottae
6436,Dendrolagus spadix
136812,Dendrolagus stellarum
6434,Dendrolagus ursinus
6440,Dendromus insignis
6439,Dendromus kahuziensis
6441,Dendromus kivu
45958985,Dendromus lachaisei
6442,Dendromus lovati
6443,Dendromus melanotis
6444,Dendromus mesomelas
6445,Dendromus messorius
6446,Dendromus mystacalis
6447,Dendromus nyikae
6448,Dendromus oreas
45959000,Dendromus ruppi
6449,Dendromus vernayi
6483,Dendroprionomys rousseloti
6490,Deomys ferrugineus
6491,Dephomys defua
2122,Dermanura anderseni
2123,Dermanura azteca
83683094,Dermanura bogotensis
2124,Dermanura cinerea
83683065,Dermanura glauca
2129,Dermanura gnoma
83683287,Dermanura phaeotis
83683265,Dermanura rava
136505,Dermanura rosenbergi
2140,Dermanura tolteca
99586593,Dermanura watsoni
6506,Desmana moschata
6508,Desmodilliscus braueri
6509,Desmodillus auricularis
6510,Desmodus rotundus
6511,Desmomys harringtoni
45052,Desmomys yaldeni
6520,Diaemus youngi
6553,Dicerorhinus sumatrensis
6557,Diceros bicornis
39318,Diceros bicornis ssp. bicornis
39319,Diceros bicornis ssp. longipes
39320,Diceros bicornis ssp. michaeli
39321,Diceros bicornis ssp. minor
6561,Diclidurus albus
6562,Diclidurus ingens
6563,Diclidurus isabella
6564,Diclidurus scutatus
42618,Dicrostonyx groenlandicus
42619,Dicrostonyx hudsonius
42620,Dicrostonyx nelsoni
6567,Dicrostonyx nunatakensis
42622,Dicrostonyx richardsoni
6568,Dicrostonyx torquatus
39974,Dicrostonyx unalascensis
6569,Dicrostonyx vinogradovi
40489,Didelphis albiventris
40500,Didelphis aurita
136592,Didelphis imperfecta
40501,Didelphis marsupialis
136395,Didelphis pernigra
40502,Didelphis virginiana
6607,Dinaromys bogdanovi
6608,Dinomys branickii
6622,Diomys crumpi
6628,Diphylla ecaudata
6635,Diplogale hosei
41448,Diplomesodon pulchellum
6662,Diplomys caniceps
6663,Diplomys labilis
6671,Diplothrix legata
6684,Dipodomys agilis
42599,Dipodomys californicus
6685,Dipodomys compactus
6686,Dipodomys deserti
6675,Dipodomys elator
6676,Dipodomys gravipes
42600,Dipodomys heermanni
6678,Dipodomys ingens
92465716,Dipodomys merriami
42603,Dipodomys microps
6690,Dipodomys nelsoni
6683,Dipodomys nitratoides
6691,Dipodomys ordii
92464382,Dipodomys ornatus
42604,Dipodomys panamintinus
92463503,Dipodomys phillipsii
136630,Dipodomys simulans
6693,Dipodomys spectabilis
6682,Dipodomys stephensi
42605,Dipodomys venustus
6705,Dipus sagitta
6765,Distoechurus pennatus
136374,Dobsonia anderseni
6772,Dobsonia beauforti
6773,Dobsonia chapmani
136571,Dobsonia crenulata
6774,Dobsonia emersa
6775,Dobsonia exoleta
6778,Dobsonia inermis
6770,Dobsonia minor
84882605,Dobsonia moluccensis
6776,Dobsonia pannietensis
6771,Dobsonia peronii
6777,Dobsonia praedatrix
6780,Dobsonia viridis
6785,Dolichotis patagonum
6786,Dolichotis salinicola
41598,Dologale dybowskii
6793,Dorcatragus megalotis
6794,Dorcopsis atrata
6795,Dorcopsis hageni
6799,Dorcopsis luctuosa
6800,Dorcopsis muelleri
6801,Dorcopsulus macleayi
6802,Dorcopsulus vanheurni
6820,Dremomys everetti
136313,Dremomys gularis
6821,Dremomys lokriah
6822,Dremomys pernyi
6823,Dremomys pyrrhomerus
6824,Dremomys rufigenis
6834,Dromiciops gliroides
88120233,Dryadonycteris capixaba
46205572,Drymoreomys albimaculatus
6859,Dryomys laniger
40767,Dryomys niethammeri
6858,Dryomys nitedula
6909,Dugong dugon
6923,Dusicyon australis
82337482,Dusicyon avus
136356,Dyacopterus brooksi
6931,Dyacopterus spadiceus
41488,Dymecodon pilirostris
6979,Echimys chrysurus
6987,Echimys saturnus
136652,Echimys vieirai
40592,Echinops telfairi
40603,Echinosorex gymnura
136230,Echiothrix centrosa
7014,Echiothrix leucura
7015,Echymipera clara
7017,Echymipera davidi
7016,Echymipera echinista
7018,Echymipera kalubu
7019,Echymipera rufescens
7030,Ectophylla alba
7083,Eidolon dupreanum
7084,Eidolon helvum
41644,Eira barbara
7112,Elaphodus cephalophus
7121,Elaphurus davidianus
42658,Elephantulus brachyrhynchus
7136,Elephantulus edwardii
42659,Elephantulus fuscipes
42660,Elephantulus fuscus
42661,Elephantulus intufi
42662,Elephantulus myurus
165924,Elephantulus pilicaudus
7137,Elephantulus revoilii
42663,Elephantulus rozeti
42664,Elephantulus rufescens
7138,Elephantulus rupestris
7140,Elephas maximus
199856,Elephas maximus ssp. sumatranus
7577,Eligmodontia moreni
7578,Eligmodontia morgani
7579,Eligmodontia puerulus
48303074,Eligmodontia typus
7619,Eliomys melanurus
136469,Eliomys munbyanus
7618,Eliomys quercinus
48267436,Eliurus antsingy
48266951,Eliurus carletoni
136251,Eliurus danieli
136325,Eliurus ellermani
29460,Eliurus grandidieri
7622,Eliurus majori
7621,Eliurus minor
7623,Eliurus myoxinus
7624,Eliurus penicillatus
136316,Eliurus petteri
7625,Eliurus tanala
7626,Eliurus webbi
7653,Ellobius alaicus
7654,Ellobius fuscocapillus
7655,Ellobius lutescens
7656,Ellobius talpinus
7657,Ellobius tancrei
7670,Emballonura alecto
7672,Emballonura beccarii
7673,Emballonura dianae
7667,Emballonura furax
7674,Emballonura monticola
7668,Emballonura raffrayana
7669,Emballonura semicaudata
41528,Emballonura serii
2130,Enchisthenes hartii
7750,Enhydra lutris
7781,Eoglaucomys fimbriatus
7782,Eolagurus luteus
7783,Eolagurus przewalskii
7786,Eonycteris major
136768,Eonycteris robusta
7787,Eonycteris spelaea
14118,Eospalax fontanierii
14121,Eospalax rothschildi
14122,Eospalax smithii
136507,Eothenomys cachinus
7797,Eothenomys chinensis
7798,Eothenomys custos
7801,Eothenomys melanogaster
136275,Eothenomys miletus
7802,Eothenomys olitor
7803,Eothenomys proditor
136196,Eothenomys wardi
7806,Eozapus setchuanus
41428,Episoriculus caudatus
41429,Episoriculus fumidus
41432,Episoriculus leucops
41433,Episoriculus macrurus
7899,Epixerus ebii
7901,Epomophorus angolensis
136351,Epomophorus anselli
44697,Epomophorus crypturus
7903,Epomophorus gambianus
7902,Epomophorus grandis
84457881,Epomophorus labiatus
7905,Epomophorus minimus
84458822,Epomophorus minor
7906,Epomophorus wahlbergi
7907,Epomops buettikoferi
7908,Epomops dobsonii
7909,Epomops franqueti
7912,Eptesicus andinus
7914,Eptesicus bobrinskoi
7915,Eptesicus bottae
7916,Eptesicus brasiliensis
136524,Eptesicus chiriquinus
7922,Eptesicus diminutus
7921,Eptesicus dimissus
7926,Eptesicus floweri
7927,Eptesicus furinalis
7928,Eptesicus fuscus
41531,Eptesicus gobiensis
7929,Eptesicus guadeloupensis
7931,Eptesicus hottentotus
7932,Eptesicus innoxius
85200107,Eptesicus isabellinus
136823,Eptesicus japonensis
7933,Eptesicus kobayashii
7935,Eptesicus nasutus
7910,Eptesicus nilssonii
7936,Eptesicus pachyotis
7937,Eptesicus platyops
7911,Eptesicus serotinus
88151044,Eptesicus taddeii
7942,Eptesicus tatei
7949,Equus africanus
41763,Equus ferus
7961,Equus ferus ssp. przewalskii
7950,Equus grevyi
7951,Equus hemionus
7952,Equus hemionus ssp. hemionus
7962,Equus hemionus ssp. hemippus
7963,Equus hemionus ssp. khur
7964,Equus hemionus ssp. kulan
7966,Equus hemionus ssp. onager
7953,Equus kiang
41013,Equus quagga
7957,Equus quagga ssp. quagga
7960,Equus zebra
7958,Equus zebra ssp. hartmannae
7959,Equus zebra ssp. zebra
7994,Eremitalpa granti
7995,Eremodipus lichtensteini
15609,Eremoryzomys polius
8004,Erethizon dorsatum
8010,Erignathus barbatus
8012,Erignathus barbatus ssp. barbatus
8013,Erignathus barbatus ssp. nauticus
40604,Erinaceus amurensis
40605,Erinaceus concolor
29650,Erinaceus europaeus
136344,Erinaceus roumanicus
8032,Eropeplus canus
136247,Erophylla bombifrons
8033,Erophylla sezekorni
8073,Erythrocebus patas
8097,Eschrichtius robustus
8099,Eschrichtius robustus western subpopulation
8153,Eubalaena australis
133704,Eubalaena australis Chile-Peru subpopulation
41712,Eubalaena glacialis
41711,Eubalaena japonica
133706,Eubalaena japonica Northeast Pacific subpopulation
8162,Euchoreutes naso
8166,Euderma maculatum
80263386,Eudiscoderma thongareeae
8168,Eudiscopus denticulus
8992,Eudorcas albonotata
8973,Eudorcas rufifrons
8974,Eudorcas rufina
8982,Eudorcas thomsonii
8991,Eudorcas tilonura
8204,Eulemur albifrons
8205,Eulemur cinereiceps
8206,Eulemur collaris
8199,Eulemur coronatus
8211,Eulemur flavifrons
8207,Eulemur fulvus
8212,Eulemur macaco
8202,Eulemur mongoz
8203,Eulemur rubriventer
136269,Eulemur rufifrons
8209,Eulemur rufus
8210,Eulemur sanfordi
8239,Eumetopias jubatus
17367725,Eumetopias jubatus ssp. jubatus
17345844,Eumetopias jubatus ssp. monteriensis
8241,Eumops auripendulus
87993837,Eumops bonariensis
8243,Eumops dabbenei
87993965,Eumops delticus
87994072,Eumops ferox
136433,Eumops floridanus
87994083,Eumops glaucinus
8245,Eumops hansae
8246,Eumops maurus
87994060,Eumops nanus
136825,Eumops patagonicus
8247,Eumops perotis
136809,Eumops trumbulli
8248,Eumops underwoodi
87993523,Eumops wilsoni
8256,Euneomys chinchilloides
136261,Euneomys fossor
8257,Euneomys mordax
8258,Euneomys petersoni
8265,Euoticus elegantulus
8266,Euoticus pallidus
40002,Euoticus pallidus ssp. pallidus
136892,Euoticus pallidus ssp. talboti
8269,Eupetaurus cinereus
8306,Euphractus sexcinctus
68336601,Eupleres goudotii
39547,Eupleres major
41459,Euroscaptor grandis
41460,Euroscaptor klossi
41461,Euroscaptor longirostris
41462,Euroscaptor micrura
8385,Euroscaptor mizura
8386,Euroscaptor parvidens
45955241,Euroscaptor subanura
29402,Euryoryzomys emmonsae
15602,Euryoryzomys lamia
15603,Euryoryzomys legatus
15605,Euryoryzomys macconnelli
15607,Euryoryzomys nitidus
29405,Euryoryzomys russatus
8418,Euryzygomatomys spinosus
21360,Eutamias sibiricus
8436,Exilisciurus concinnus
8437,Exilisciurus exilis
8438,Exilisciurus whiteheadi
17324,Falsistrellus affinis
17348,Falsistrellus mackenziei
17351,Falsistrellus mordax
17359,Falsistrellus petersi
17367,Falsistrellus tasmaniensis
8539,Felis bieti
8540,Felis chaus
8541,Felis margarita
8542,Felis nigripes
60354712,Felis silvestris
8548,Felovia vae
8551,Feresa attenuata
8553,Feroculus feroculus
8668,Fossa fossana
44858,Fukomys anselli
5752,Fukomys bocagei
5753,Fukomys damarensis
44860,Fukomys darlingi
5754,Fukomys foxi
48295791,Fukomys ilariae
44861,Fukomys kafuensis
5756,Fukomys mechowii
5757,Fukomys ochraceocinereus
48294834,Fukomys vandewoestijneae
5751,Fukomys zechi
8700,Funambulus layardi
8701,Funambulus palmarum
8702,Funambulus pennantii
8703,Funambulus sublineatus
8704,Funambulus tristriatus
8756,Funisciurus anerythrus
8757,Funisciurus bayonii
8755,Funisciurus carruthersi
8758,Funisciurus congicus
136461,Funisciurus duchaillui
8759,Funisciurus isabella
8760,Funisciurus lemniscatus
8761,Funisciurus leucogenys
8762,Funisciurus pyrropus
8763,Funisciurus substriatus
8771,Furipterus horrens
8786,Galago gallarum
136212,Galagoides cocos
40649,Galagoides demidoff
40650,Galagoides granti
40651,Galagoides orinus
40652,Galagoides rondoensis
40653,Galagoides thomasi
8790,Galagoides zanzibaricus
136903,Galagoides zanzibaricus ssp. udzungwensis
136924,Galagoides zanzibaricus ssp. zanzibaricus
8787,Galago matschiei
8788,Galago moholi
8789,Galago senegalensis
136863,Galago senegalensis ssp. braccatus
136872,Galago senegalensis ssp. dunni
136897,Galago senegalensis ssp. senegalensis
136904,Galago senegalensis ssp. sotikae
86235821,Galea comes
8823,Galea flavidens
86236150,Galea leucoblephara
86226097,Galea musteloides
8825,Galea spixii
8826,Galemys pyrenaicus
8827,Galenomys garleppi
41502,Galeopterus variegatus
41639,Galictis cuja
41640,Galictis vittata
39426,Galidia elegans
8833,Galidictis fasciata
8834,Galidictis grandidieri
13560,Gardnerycteris crenulatum
136266,Gardnerycteris koepckeae
117582065,Gazella arabica
8978,Gazella bennettii
8987,Gazella bilkis
8967,Gazella cuvieri
8969,Gazella dorcas
8989,Gazella gazella
8972,Gazella leptoceros
8977,Gazella marica
8980,Gazella saudiya
8975,Gazella spekei
8976,Gazella subgutturosa
8994,Genetta abyssinica
41696,Genetta angolensis
136223,Genetta bourloni
8998,Genetta cristata
41698,Genetta genetta
8997,Genetta johnstoni
41699,Genetta maculata
136437,Genetta pardina
15628,Genetta piscivora
136435,Genetta poensis
41700,Genetta servalina
41701,Genetta thierryi
41702,Genetta tigrina
41703,Genetta victoriae
9001,Geocapromys brownii
9004,Geocapromys columbianus
9002,Geocapromys ingrahami
9003,Geocapromys thoracatus
9048,Geogale aurita
9054,Geomys arenarius
136380,Geomys attwateri
136840,Geomys breviceps
42588,Geomys bursarius
136258,Geomys knoxjonesi
9055,Geomys personatus
42589,Geomys pinetis
9062,Geomys texensis
9056,Geomys tropicalis
9077,Georychus capensis
40768,Geoxus annectens
9089,Geoxus valdivianus
21509,Gerbilliscus afra
21510,Gerbilliscus boehmi
21511,Gerbilliscus brantsii
45076,Gerbilliscus gambiana
21512,Gerbilliscus guineae
21513,Gerbilliscus inclusus
21515,Gerbilliscus kempi
21516,Gerbilliscus leucogaster
21517,Gerbilliscus nigricaudus
21518,Gerbilliscus phillipsi
21519,Gerbilliscus robustus
21520,Gerbilliscus validus
9092,Gerbillurus paeba
9093,Gerbillurus setzeri
9094,Gerbillurus tytonis
9095,Gerbillurus vallinus
9096,Gerbillus acticola
9102,Gerbillus agag
9104,Gerbillus amoenus
9105,Gerbillus andersoni
9106,Gerbillus aquilus
9109,Gerbillus bottai
9110,Gerbillus brockmani
9111,Gerbillus burtoni
45088,Gerbillus campestris
9113,Gerbillus cheesmani
9114,Gerbillus cosensis
9116,Gerbillus dasyurus
9119,Gerbillus dunni
9120,Gerbillus famulus
9121,Gerbillus floweri
9123,Gerbillus gerbillus
9124,Gerbillus gleadowi
9125,Gerbillus grobbeni
9126,Gerbillus harwoodi
9127,Gerbillus henleyi
9128,Gerbillus hesperinus
9129,Gerbillus hoogstraali
9130,Gerbillus jamesi
9131,Gerbillus juliani
9132,Gerbillus latastei
9133,Gerbillus lowei
9134,Gerbillus mackilligini
9097,Gerbillus maghrebi
9135,Gerbillus mesopotamiae
9099,Gerbillus muriculus
9100,Gerbillus nancillus
9136,Gerbillus nanus
9137,Gerbillus nigeriae
9138,Gerbillus occiduus
136703,Gerbillus percivali
9140,Gerbillus perpallidus
9141,Gerbillus poecilops
9142,Gerbillus principulus
9143,Gerbillus pulvinatus
9144,Gerbillus pusillus
9145,Gerbillus pyramidum
9101,Gerbillus rosalinda
45053,Gerbillus rupicola
9149,Gerbillus simoni
9150,Gerbillus somalicus
9151,Gerbillus stigmonyx
9153,Gerbillus tarabuli
9155,Gerbillus watersi
9194,Giraffa camelopardalis
88420726,Giraffa camelopardalis ssp. angolensis
88420742,Giraffa camelopardalis ssp. antiquorum
88420707,Giraffa camelopardalis ssp. camelopardalis
136913,Giraffa camelopardalis ssp. peralta
88420717,Giraffa camelopardalis ssp. reticulata
174469,Giraffa camelopardalis ssp. rothschildi
88421020,Giraffa camelopardalis ssp. thornicrofti
88421036,Giraffa camelopardalis ssp. tippelskirchi
39553,Glaucomys sabrinus
9240,Glaucomys volans
44789,Glauconycteris alboguttata
44790,Glauconycteris argentata
44791,Glauconycteris beatrix
44792,Glauconycteris curryae
44793,Glauconycteris egeria
44794,Glauconycteris gleni
44795,Glauconycteris humeralis
44796,Glauconycteris kenyacola
44797,Glauconycteris machadoi
44798,Glauconycteris poensis
