loiczid,eco_code,cells
60402,20049,2372
60403,20049,2373
60404,20049,2372
60405,20049,645
61119,20049,1121
61120,20049,2373
61121,20049,2385
61122,20049,2388
61123,20049,2383
61124,20049,2342
61125,20049,310
61838,20049,860
61839,20049,2338
61840,20049,2399
61841,20049,2402
61842,20049,2400
61843,20049,2401
61844,20049,2365
61845,20049,117
62557,20049,440
62558,20049,2438
62559,20049,2457
62560,20049,2458
62561,20049,2459
62562,20049,2457
62563,20049,2458
62564,20049,1965
62565,20049,6
63276,20049,114
63277,20049,2007
63278,20049,2429
63279,20049,2430
63280,20049,2428
63281,20049,2431
63282,20049,2429
63283,20049,2406
63284,20049,1916
63995,20049,251
63996,20049,1892
63997,20049,2487
63998,20049,2485
63999,20049,2483
64000,20049,2490
64001,20049,2484
64002,20049,2485
64003,20049,2487
64004,20049,2396
64005,20049,72
64714,20049,635
64715,20049,2215
64716,20049,2499
64717,20049,2501
64718,20049,2500
64719,20049,2501
64720,20049,2498
64721,20049,2498
64722,20049,2488
64723,20049,2194
64724,20049,805
65433,20049,770
65434,20049,2444
65435,20049,2514
65436,20049,2513
65437,20049,2513
65438,20049,2514
65439,20049,2513
65440,20049,2514
65441,20049,2514
65442,20049,2514
65443,20049,2511
65444,20049,1309
66153,20049,2483
66154,20049,2528
66155,20049,2525
66156,20049,2527
66157,20049,2526
66158,20049,2528
66159,20049,2528
66160,20049,2525
66161,20049,2528
66162,20049,2527
66163,20049,2514
66164,20049,911
66152,20049,1159
66871,20049,803
66872,20049,2566
66873,20049,2584
66874,20049,2583
66875,20049,2587
66876,20049,2583
66877,20049,2585
66878,20049,2583
66879,20049,2583
66880,20049,2584
66881,20049,2585
66882,20049,2584
66883,20049,2105
66884,20049,168
67590,20049,1657
67591,20049,2539
67592,20049,2553
67593,20049,2552
67594,20049,2554
67595,20049,2554
67596,20049,2553
67597,20049,2554
67598,20049,2554
67599,20049,2552
67600,20049,2554
67601,20049,2209
67602,20049,1259
67603,20049,1281
67584,20049,798
67585,20049,738
67589,20049,415
68302,20049,357
68303,20049,1219
68304,20049,2489
68305,20049,2374
68306,20049,1728
68307,20049,1281
68308,20049,1890
68309,20049,2568
68310,20049,2610
68311,20049,2614
68312,20049,2610
68313,20049,2612
68314,20049,2612
68315,20049,2607
68316,20049,2613
68317,20049,2610
68318,20049,2609
68319,20049,2614
68320,20049,2303
68321,20049,951
68322,20049,3
69021,20049,938
69022,20049,2063
69023,20049,2623
69024,20049,2613
69025,20049,2642
69026,20049,2609
69027,20049,2652
69028,20049,2599
69029,20049,2634
69030,20049,2617
69031,20049,2626
69032,20049,2619
69033,20049,2630
69034,20049,2617
69035,20049,2630
69036,20049,2622
69037,20049,2623
69038,20049,2628
69039,20049,2489
69040,20049,1931
69041,20049,83
69740,20049,1076
69741,20049,2684
69742,20049,2679
69743,20049,2684
69744,20049,2680
69745,20049,2680
69746,20049,2687
69747,20049,2674
69748,20049,2690
69749,20049,2680
69750,20049,2671
69751,20049,2700
69752,20049,2688
69753,20049,2652
69754,20049,2700
69755,20049,2681
69756,20049,2679
69757,20049,2676
69758,20049,2684
69759,20049,2676
69760,20049,2662
69761,20049,490
69762,20049,1247
70460,20049,1417
70461,20049,2648
70462,20049,2651
70463,20049,2651
70464,20049,2651
70465,20049,2649
70466,20049,2649
70467,20049,2647
70468,20049,2652
70469,20049,2652
70470,20049,2651
70471,20049,2648
70472,20049,2639
70473,20049,2654
70474,20049,2655
70475,20049,2655
70476,20049,2655
70477,20049,2655
70478,20049,2643
70479,20049,2645
70480,20049,2645
70481,20049,2044
70482,20049,1684
70483,20049,616
71179,20049,867
71180,20049,2281
71181,20049,2708
71182,20049,2708
71183,20049,2706
71184,20049,2706
71185,20049,2710
71186,20049,2709
71187,20049,2706
71188,20049,2707
71189,20049,2707
71190,20049,2710
71191,20049,2708
71192,20049,2705
71193,20049,2709
71194,20049,2710
71195,20049,2709
71196,20049,2706
71197,20049,2709
71198,20049,2712
71199,20049,2716
71200,20049,2528
71201,20049,723
71202,20049,325
71203,20049,224
71897,20049,201
71898,20049,1710
71899,20049,2661
71900,20049,2674
71901,20049,2674
71902,20049,2675
71903,20049,2676
71904,20049,2676
71905,20049,2673
71906,20049,2674
71907,20049,2676
71908,20049,2676
71909,20049,2673
71910,20049,2674
71911,20049,2675
71912,20049,2677
71913,20049,2676
71914,20049,2672
71915,20049,2676
71916,20049,2674
71917,20049,2678
71918,20049,2671
71919,20049,2671
71920,20049,2536
71921,20049,41
71896,20049,1
72615,20049,7
72616,20049,1957
72617,20049,2719
72618,20049,2735
72619,20049,2733
72620,20049,2732
72621,20049,2733
72622,20049,2732
72623,20049,2734
72624,20049,2732
72625,20049,2733
72626,20049,2732
72627,20049,2733
72628,20049,2731
72629,20049,2735
72630,20049,2732
72631,20049,2732
72632,20049,2735
72633,20049,2730
72634,20049,2733
72635,20049,2732
72636,20049,2733
72637,20049,2732
72638,20049,2736
72639,20049,2729
72640,20049,2413
72641,20049,206
73335,20049,261
73336,20049,2271
73337,20049,2744
73338,20049,2744
73339,20049,2745
73340,20049,2747
73341,20049,2745
73342,20049,2745
73343,20049,2745
73344,20049,2744
73345,20049,2745
73346,20049,2745
73347,20049,2744
73348,20049,2747
73349,20049,2743
73350,20049,2746
73351,20049,2746
73352,20049,2742
73353,20049,2748
73354,20049,2744
73355,20049,2744
73356,20049,2747
73357,20049,2744
73358,20049,2744
73359,20049,2747
73360,20049,2373
73361,20049,48
74056,20049,124
74057,20049,1637
74058,20049,2757
74059,20049,2757
74060,20049,2757
74061,20049,2756
74062,20049,2759
74063,20049,2758
74064,20049,2757
74065,20049,2756
74066,20049,2757
74067,20049,2757
74068,20049,2757
74069,20049,2758
74070,20049,2758
74071,20049,2757
74072,20049,2757
74073,20049,2756
74074,20049,2757
74075,20049,2758
74076,20049,2757
74077,20049,2756
74078,20049,2758
74079,20049,2757
74080,20049,1076
74777,20049,63
74778,20049,2371
74779,20049,2814
74780,20049,2815
74781,20049,2816
74782,20049,2814
74783,20049,2816
74784,20049,2817
74785,20049,2814
74786,20049,2814
74787,20049,2818
74788,20049,2813
74789,20049,2815
74790,20049,2817
74791,20049,2813
74792,20049,2815
74793,20049,2816
74794,20049,2817
74795,20049,2814
74796,20049,2816
74797,20049,2231
74798,20049,2740
74799,20049,2343
74800,20049,4
75498,20049,434
75499,20049,2605
75500,20049,2783
75501,20049,2778
75502,20049,2738
75503,20049,2781
75504,20049,2781
75505,20049,2780
75506,20049,2782
75507,20049,2781
75508,20049,2780
75509,20049,2782
75510,20049,2781
75511,20049,2781
75512,20049,2781
75513,20049,2779
75514,20049,2782
75515,20049,2746
75516,20049,2780
75517,20049,2438
75518,20049,1840
75519,20049,91
76219,20049,1107
76220,20049,2838
76221,20049,2842
76222,20049,2788
76223,20049,2838
76224,20049,2837
76225,20049,2837
76226,20049,2840
76227,20049,2839
76228,20049,2840
76229,20049,2837
76230,20049,2842
76231,20049,2838
76232,20049,2839
76233,20049,2839
76234,20049,1736
76235,20049,2069
76236,20049,2660
76237,20049,1610
76238,20049,146
76939,20049,359
76940,20049,2853
76941,20049,2849
76942,20049,2852
76943,20049,2851
76944,20049,2851
76945,20049,2851
76946,20049,2852
76947,20049,2849
76948,20049,2852
76949,20049,2850
76950,20049,2850
76951,20049,2852
76952,20049,2851
76953,20049,2850
76954,20049,1011
76955,20049,1008
76956,20049,48
77659,20049,576
77660,20049,2800
77661,20049,2865
77662,20049,2862
77663,20049,2861
77664,20049,2863
77665,20049,2862
77666,20049,2842
77667,20049,2475
77668,20049,2862
77669,20049,2863
77670,20049,2863
77671,20049,2861
77672,20049,2859
77673,20049,1179
78380,20049,2797
78381,20049,2875
78382,20049,2873
78383,20049,2875
78384,20049,2872
78385,20049,2873
78386,20049,2830
78387,20049,2628
78388,20049,2771
78389,20049,2448
78390,20049,1920
78391,20049,2002
78392,20049,2483
78393,20049,153
78379,20049,118
79099,20049,535
79100,20049,2627
79101,20049,2885
79102,20049,2884
79103,20049,2884
79104,20049,2888
79105,20049,2490
79106,20049,487
79107,20049,55
79111,20049,13
79112,20049,10
79820,20049,171
79821,20049,2264
79822,20049,2942
79823,20049,2911
79824,20049,1788
79825,20049,161
80541,20049,457
80542,20049,2402
80543,20049,451
81262,20049,241
NA,20049,1884819
56990,25056,329
56991,25056,457
56992,25056,32
56993,25056,110
57710,25056,223
57711,25056,1591
57712,25056,881
57713,25056,138
57714,25056,140
58431,25056,184
58432,25056,777
58433,25056,1643
58434,25056,1311
58435,25056,139
59153,25056,279
59154,25056,1611
59155,25056,1402
59156,25056,64
59873,25056,654
59874,25056,1575
59875,25056,1504
59876,25056,370
60595,25056,458
60596,25056,572
60594,25056,19
61314,25056,54
61315,25056,56
61316,25056,197
NA,25056,274144
56984,25057,195
56985,25057,530
56986,25057,233
57700,25057,41
57701,25057,545
57702,25057,1177
57703,25057,1827
57704,25057,2284
57705,25057,2287
57706,25057,2032
57707,25057,831
57708,25057,65
58417,25057,271
58418,25057,910
58419,25057,1563
58420,25057,2194
58421,25057,2342
58422,25057,2343
58423,25057,2340
58424,25057,2344
58425,25057,2344
58426,25057,2341
58427,25057,2280
58428,25057,1688
58429,25057,608
58430,25057,55
58431,25057,49
59136,25057,491
59137,25057,1392
59138,25057,1972
59139,25057,2318
59140,25057,2314
59141,25057,2315
59142,25057,2318
59143,25057,2314
59144,25057,2317
59145,25057,2315
59146,25057,2319
59147,25057,2313
59148,25057,2317
59149,25057,2274
59150,25057,1934
59151,25057,616
59152,25057,59
59858,25057,146
59859,25057,1639
59860,25057,2373
59861,25057,2372
59862,25057,2373
59863,25057,2370
59864,25057,2372
59865,25057,2373
59866,25057,2371
59867,25057,2372
59868,25057,2372
59869,25057,2372
59870,25057,2372
59871,25057,1698
59872,25057,998
59873,25057,307
60580,25057,1286
60581,25057,2386
60582,25057,2385
60583,25057,2389
60584,25057,2385
60585,25057,2387
60586,25057,2386
60587,25057,2388
60588,25057,2384
60589,25057,2389
60590,25057,2387
60591,25057,2197
60592,25057,322
61301,25057,815
61302,25057,2114
61303,25057,2400
61304,25057,2401
61305,25057,2400
61306,25057,2402
61307,25057,2401
61308,25057,2400
61309,25057,2399
61310,25057,2403
61311,25057,2401
61312,25057,1309
62022,25057,51
62023,25057,886
62024,25057,2279
62025,25057,2457
62026,25057,2457
62027,25057,2459
62028,25057,2456
62029,25057,2459
62030,25057,2457
62031,25057,2456
62032,25057,2224
62033,25057,300
62744,25057,162
62745,25057,1229
62746,25057,2313
62747,25057,2426
62748,25057,2430
62749,25057,2429
62750,25057,2430
62751,25057,2428
62752,25057,2339
62753,25057,511
62754,25057,3
63466,25057,1565
63467,25057,2488
63468,25057,2485
63469,25057,2485
63470,25057,2486
63471,25057,2488
63472,25057,2484
63473,25057,279
64186,25057,1679
64187,25057,2501
64188,25057,2498
64189,25057,2497
64190,25057,2500
64191,25057,2502
64192,25057,2495
64193,25057,159
64906,25057,2012
64907,25057,2506
64908,25057,2524
64909,25057,2506
64910,25057,2519
64911,25057,2508
64912,25057,2267
65625,25057,301
65626,25057,2525
65627,25057,2547
65628,25057,2494
65629,25057,2552
65630,25057,2505
65631,25057,2541
65632,25057,2002
66345,25057,1099
66346,25057,2596
66347,25057,2596
66348,25057,2562
66349,25057,2586
66350,25057,2590
66351,25057,2579
66352,25057,1643
67065,25057,1579
67066,25057,2554
67067,25057,2553
67068,25057,2553
67069,25057,2555
67070,25057,2555
67071,25057,2555
67072,25057,645
67785,25057,1804
67786,25057,2612
67787,25057,2609
67788,25057,2615
67789,25057,2610
67790,25057,2609
67791,25057,2567
67792,25057,242
68505,25057,1473
68506,25057,2625
68507,25057,2626
68508,25057,2622
68509,25057,2624
68510,25057,2624
68511,25057,2625
68512,25057,640
69225,25057,1023
69226,25057,2679
69227,25057,2682
69228,25057,2681
69229,25057,2681
69230,25057,2684
69231,25057,2680
69232,25057,1804
69945,25057,580
69946,25057,2649
69947,25057,2652
69948,25057,2650
69949,25057,2649
69950,25057,2649
69951,25057,2650
69952,25057,2075
70665,25057,1004
70666,25057,2707
70667,25057,2708
70668,25057,2707
70669,25057,2708
70670,25057,2707
70671,25057,2707
70672,25057,1339
71385,25057,308
71386,25057,771
71387,25057,770
71388,25057,768
71389,25057,770
71390,25057,769
71391,25057,770
71392,25057,133
NA,25057,334168
61635,20044,10
61636,20044,421
61637,20044,542
61638,20044,821
61639,20044,615
62343,20044,616
62344,20044,691
62353,20044,840
62354,20044,1342
62355,20044,2079
62356,20044,2162
62357,20044,1498
62358,20044,551
62359,20044,2
62342,20044,174
62345,20044,280
62351,20044,8
62352,20044,397
63061,20044,59
63062,20044,1798
63063,20044,2430
63064,20044,2111
63065,20044,808
63066,20044,424
63067,20044,517
63068,20044,140
63070,20044,377
63071,20044,1651
63072,20044,2397
63073,20044,2423
63074,20044,2430
63075,20044,2429
63076,20044,2284
63077,20044,753
63780,20044,715
63781,20044,1943
63782,20044,2485
63783,20044,2486
63784,20044,2486
63785,20044,2486
63786,20044,2185
63787,20044,1178
63788,20044,246
63790,20044,221
63791,20044,2256
63792,20044,2487
63793,20044,2486
63794,20044,2485
63795,20044,2485
63796,20044,1309
63797,20044,19
64500,20044,1459
64501,20044,2500
64502,20044,2499
64503,20044,2500
64504,20044,2500
64505,20044,2494
64506,20044,1773
64507,20044,1030
64508,20044,92
64511,20044,448
64512,20044,1049
64513,20044,679
64514,20044,1620
64515,20044,850
64516,20044,97
65218,20044,139
65219,20044,1435
65220,20044,2303
65221,20044,2513
65222,20044,2513
65223,20044,2514
65224,20044,2513
65225,20044,2513
65226,20044,2514
65227,20044,2447
65228,20044,276
65229,20044,286
65230,20044,1526
65231,20044,2094
65232,20044,2513
65233,20044,2512
65234,20044,2515
65235,20044,2033
65236,20044,802
65237,20044,61
65938,20044,1600
65939,20044,2526
65940,20044,2526
65941,20044,2528
65942,20044,2528
65943,20044,2525
65944,20044,2529
65945,20044,2526
65946,20044,2527
65947,20044,2527
65948,20044,2172
65949,20044,2404
65950,20044,2527
65951,20044,2527
65952,20044,2525
65953,20044,2528
65954,20044,2527
65955,20044,2527
65956,20044,2528
65957,20044,2140
65958,20044,1359
65959,20044,130
66658,20044,2056
66659,20044,2584
66660,20044,2584
66661,20044,2584
66662,20044,2584
66663,20044,2586
66664,20044,2581
66665,20044,2587
66666,20044,2583
66667,20044,2584
66668,20044,2584
66669,20044,2585
66670,20044,2585
66671,20044,2583
66672,20044,2584
66673,20044,2584
66674,20044,2586
66675,20044,2582
66676,20044,2584
66677,20044,2584
66678,20044,2585
66679,20044,2239
66680,20044,475
67377,20044,1934
67378,20044,2500
67379,20044,2554
67380,20044,2554
67381,20044,2553
67382,20044,2554
67383,20044,2553
67384,20044,2556
67385,20044,2552
67386,20044,2553
67387,20044,2555
67388,20044,2553
67389,20044,2553
67390,20044,2554
67391,20044,2553
67392,20044,2554
67393,20044,2553
67394,20044,2554
67395,20044,2555
67396,20044,2553
67397,20044,2553
67398,20044,2553
67399,20044,2554
67400,20044,2459
67401,20044,1368
67376,20044,167
67402,20044,400
68095,20044,3
68096,20044,1094
68097,20044,2610
68098,20044,2610
68099,20044,2612
68100,20044,2610
68101,20044,2611
68102,20044,2611
68103,20044,2612
68104,20044,2608
68105,20044,2613
68106,20044,2613
68107,20044,2608
68108,20044,2612
68109,20044,2611
68110,20044,2609
68111,20044,2612
68112,20044,2610
68113,20044,2612
68114,20044,2610
68115,20044,2612
68116,20044,2610
68117,20044,2610
68118,20044,2612
68119,20044,2610
68120,20044,2611
68121,20044,2612
68122,20044,2605
68123,20044,1637
68124,20044,21
68815,20044,22
68816,20044,1108
68817,20044,2619
68818,20044,2623
68819,20044,2625
68820,20044,2623
68821,20044,2624
68822,20044,2624
68823,20044,2624
68824,20044,2624
68825,20044,2624
68826,20044,2625
68827,20044,2570
68828,20044,2617
68829,20044,2623
68830,20044,2534
68831,20044,2537
68832,20044,2625
68833,20044,2623
68834,20044,2624
68835,20044,2624
68836,20044,2623
68837,20044,2625
68838,20044,2624
68839,20044,2624
68840,20044,2625
68841,20044,2623
68842,20044,2623
68843,20044,2624
68844,20044,690
69536,20044,14
69537,20044,2260
69538,20044,2680
69539,20044,2682
69540,20044,2681
69541,20044,2683
69542,20044,2682
69543,20044,2681
69544,20044,2609
69545,20044,1641
69546,20044,735
69547,20044,104
69548,20044,43
69549,20044,154
69550,20044,147
69551,20044,1101
69552,20044,1706
69553,20044,2440
69554,20044,2681
69555,20044,2681
69556,20044,2683
69557,20044,2683
69558,20044,2681
69559,20044,2681
69560,20044,2681
69561,20044,2682
69562,20044,2683
69563,20044,2681
69564,20044,1012
70257,20044,114
70258,20044,951
70259,20044,1430
70260,20044,1736
70261,20044,1709
70262,20044,2036
70263,20044,1772
70264,20044,251
70273,20044,649
70274,20044,839
70275,20044,1890
70276,20044,2356
70277,20044,2649
70278,20044,2586
70279,20044,2256
70280,20044,2572
70281,20044,2593
70282,20044,1983
70283,20044,880
70284,20044,3
70996,20044,11
70997,20044,300
70998,20044,126
71000,20044,69
71001,20044,205
NA,20044,1053475
60111,20027,18
60822,20027,26
60823,20027,1811
60824,20027,2389
60825,20027,2384
60826,20027,2387
60827,20027,2386
60828,20027,2387
60829,20027,2386
60830,20027,2385
60831,20027,2388
60832,20027,1713
60833,20027,1443
60834,20027,670
60835,20027,227
60836,20027,3
61543,20027,119
61544,20027,1689
61545,20027,2402
61546,20027,2401
61547,20027,2400
61548,20027,2400
61549,20027,2403
61550,20027,2402
61551,20027,2399
61552,20027,2400
61553,20027,2402
61554,20027,2288
61555,20027,2353
61556,20027,1013
61557,20027,4
62261,20027,229
62262,20027,1311
62263,20027,2131
62264,20027,2457
62265,20027,2457
62266,20027,2456
62267,20027,2460
62268,20027,2456
62269,20027,2460
62270,20027,2453
62271,20027,2462
62272,20027,2455
62273,20027,2460
62274,20027,2450
62275,20027,2467
62276,20027,2136
62277,20027,272
62979,20027,320
62980,20027,1617
62981,20027,2364
62982,20027,2431
62983,20027,2428
62984,20027,2429
62985,20027,2428
62986,20027,2431
62987,20027,2428
62988,20027,2430
62989,20027,2427
62990,20027,2432
62991,20027,2427
62992,20027,2430
62993,20027,2426
62994,20027,2436
62995,20027,2421
62996,20027,2433
62997,20027,2222
62998,20027,1048
63698,20027,1127
63699,20027,2384
63700,20027,2488
63701,20027,2485
63702,20027,2485
63703,20027,2485
63704,20027,2486
63705,20027,2488
63706,20027,2484
63707,20027,2485
63708,20027,2488
63709,20027,2485
63710,20027,2485
63711,20027,2485
63712,20027,2486
63713,20027,2486
63714,20027,2482
63715,20027,2488
63716,20027,2488
63717,20027,2483
63718,20027,1705
63719,20027,73
64417,20027,1234
64418,20027,2500
64419,20027,2501
64420,20027,2499
64421,20027,2500
64422,20027,2500
64423,20027,2500
64424,20027,2501
64425,20027,2498
64426,20027,2499
64427,20027,2500
64428,20027,2501
64429,20027,2501
64430,20027,2498
64431,20027,2499
64432,20027,2501
64433,20027,2503
64434,20027,2497
64435,20027,2498
64436,20027,2500
64437,20027,2504
64438,20027,1627
64439,20027,294
65136,20027,503
65137,20027,2488
65138,20027,2512
65139,20027,2514
65140,20027,2513
65141,20027,2513
65142,20027,2514
65143,20027,2513
65144,20027,2512
65145,20027,2515
65146,20027,2515
65147,20027,2511
