cell_id,iucn_sid,sciname,spp_gp,iucn_rgn,cat_score,range_km2,cell_group,depth,spp_max_depth
3398132,132880,Pavona venosa,corals_part_1,global,0.4,6783181,Papua New Guinea,5,< 200 m
3877173,132880,Pavona venosa,corals_part_1,global,0.4,6783181,Fiji,7,< 200 m
3944241,132880,Pavona venosa,corals_part_1,global,0.4,6783181,W Madagascar,23,< 200 m
4048604,132880,Pavona venosa,corals_part_1,global,0.4,6783181,W Madagascar,106,< 200 m
3145557,132887,Leptoseris explanata,corals_part_1,global,0,6674869,Malaysia,20,< 200 m
3398132,132887,Leptoseris explanata,corals_part_1,global,0,6674869,Papua New Guinea,5,< 200 m
3877173,132887,Leptoseris explanata,corals_part_1,global,0,6674869,Fiji,7,< 200 m
3944241,132887,Leptoseris explanata,corals_part_1,global,0,6674869,W Madagascar,23,< 200 m
4048604,132887,Leptoseris explanata,corals_part_1,global,0,6674869,W Madagascar,106,< 200 m
3145557,132885,Leptoseris hawaiiensis,corals_part_1,global,0,6669826,Malaysia,20,< 200 m
3398132,132885,Leptoseris hawaiiensis,corals_part_1,global,0,6669826,Papua New Guinea,5,< 200 m
3877173,132885,Leptoseris hawaiiensis,corals_part_1,global,0,6669826,Fiji,7,< 200 m
3944241,132885,Leptoseris hawaiiensis,corals_part_1,global,0,6669826,W Madagascar,23,< 200 m
4048604,132885,Leptoseris hawaiiensis,corals_part_1,global,0,6669826,W Madagascar,106,< 200 m
3145557,132888,Acropora secale,corals_part_1,global,0.2,5078948,Malaysia,20,< 200 m
3398132,132888,Acropora secale,corals_part_1,global,0.2,5078948,Papua New Guinea,5,< 200 m
3877173,132888,Acropora secale,corals_part_1,global,0.2,5078948,Fiji,7,< 200 m
3944241,132888,Acropora secale,corals_part_1,global,0.2,5078948,W Madagascar,23,< 200 m
4048604,132888,Acropora secale,corals_part_1,global,0.2,5078948,W Madagascar,106,< 200 m
3145557,132892,Montipora hodgsoni,corals_part_1,global,0.4,2378357,Malaysia,20,< 200 m
3398132,132892,Montipora hodgsoni,corals_part_1,global,0.4,2378357,Papua New Guinea,5,< 200 m
3145557,132903,Leptoseris solida,corals_part_1,global,0,3493315,Malaysia,20,< 200 m
3398132,132903,Leptoseris solida,corals_part_1,global,0,3493315,Papua New Guinea,5,< 200 m
3877173,132903,Leptoseris solida,corals_part_1,global,0,3493315,Fiji,7,< 200 m
3145557,132904,Pavona minuta,corals_part_1,global,0.2,3128230,Malaysia,20,< 200 m
3398132,132904,Pavona minuta,corals_part_1,global,0.2,3128230,Papua New Guinea,5,< 200 m
3877173,132904,Pavona minuta,corals_part_1,global,0.2,3128230,Fiji,7,< 200 m
3145557,132917,Gardineroseris planulata,corals_part_1,global,0,7302952,Malaysia,20,< 200 m
3273298,132917,Gardineroseris planulata,corals_part_1,global,0,7302952,Galapagos,197,< 200 m
3398132,132917,Gardineroseris planulata,corals_part_1,global,0,7302952,Papua New Guinea,5,< 200 m
3877173,132917,Gardineroseris planulata,corals_part_1,global,0,7302952,Fiji,7,< 200 m
3944241,132917,Gardineroseris planulata,corals_part_1,global,0,7302952,W Madagascar,23,< 200 m
4048604,132917,Gardineroseris planulata,corals_part_1,global,0,7302952,W Madagascar,106,< 200 m
3398132,132924,Pachyseris gemmae,corals_part_1,global,0.2,1268104,Papua New Guinea,5,< 200 m
3877173,132924,Pachyseris gemmae,corals_part_1,global,0.2,1268104,Fiji,7,< 200 m
3145557,132927,Leptoseris striata,corals_part_1,global,0.2,3129249,Malaysia,20,< 200 m
3398132,132927,Leptoseris striata,corals_part_1,global,0.2,3129249,Papua New Guinea,5,< 200 m
3145557,132931,Acropora willisae,corals_part_1,global,0.4,5430985,Malaysia,20,< 200 m
3398132,132931,Acropora willisae,corals_part_1,global,0.4,5430985,Papua New Guinea,5,< 200 m
3944241,132931,Acropora willisae,corals_part_1,global,0.4,5430985,W Madagascar,23,< 200 m
4048604,132931,Acropora willisae,corals_part_1,global,0.4,5430985,W Madagascar,106,< 200 m
3145557,132932,Montipora orientalis,corals_part_1,global,0.4,2510146,Malaysia,20,< 200 m
3398132,132932,Montipora orientalis,corals_part_1,global,0.4,2510146,Papua New Guinea,5,< 200 m
3944241,132932,Montipora orientalis,corals_part_1,global,0.4,2510146,W Madagascar,23,< 200 m
4048604,132932,Montipora orientalis,corals_part_1,global,0.4,2510146,W Madagascar,106,< 200 m
3398132,132933,Acropora carduus,corals_part_1,global,0.2,2327048,Papua New Guinea,5,< 200 m
3877173,132933,Acropora carduus,corals_part_1,global,0.2,2327048,Fiji,7,< 200 m
3145557,132944,Montipora nodosa,corals_part_1,global,0.2,5489667,Malaysia,20,< 200 m
3398132,132944,Montipora nodosa,corals_part_1,global,0.2,5489667,Papua New Guinea,5,< 200 m
3877173,132944,Montipora nodosa,corals_part_1,global,0.2,5489667,Fiji,7,< 200 m
3145557,133013,Acropora grandis,corals_part_1,global,0,6170070,Malaysia,20,< 200 m
3398132,133013,Acropora grandis,corals_part_1,global,0,6170070,Papua New Guinea,5,< 200 m
3877173,133013,Acropora grandis,corals_part_1,global,0,6170070,Fiji,7,< 200 m
3944241,133013,Acropora grandis,corals_part_1,global,0,6170070,W Madagascar,23,< 200 m
3145557,133015,Montipora millepora,corals_part_1,global,0,6113064,Malaysia,20,< 200 m
3398132,133015,Montipora millepora,corals_part_1,global,0,6113064,Papua New Guinea,5,< 200 m
3877173,133015,Montipora millepora,corals_part_1,global,0,6113064,Fiji,7,< 200 m
3944241,133015,Montipora millepora,corals_part_1,global,0,6113064,W Madagascar,23,< 200 m
4048604,133015,Montipora millepora,corals_part_1,global,0,6113064,W Madagascar,106,< 200 m
3145557,133018,Acropora minuta,corals_part_1,global,NA,1920893,Malaysia,20,< 200 m
3145557,133020,Acropora tenuis,corals_part_1,global,0.2,6856590,Malaysia,20,< 200 m
3398132,133020,Acropora tenuis,corals_part_1,global,0.2,6856590,Papua New Guinea,5,< 200 m
3877173,133020,Acropora tenuis,corals_part_1,global,0.2,6856590,Fiji,7,< 200 m
3944241,133020,Acropora tenuis,corals_part_1,global,0.2,6856590,W Madagascar,23,< 200 m
4048604,133020,Acropora tenuis,corals_part_1,global,0.2,6856590,W Madagascar,106,< 200 m
3145557,133021,Acropora microphthalma,corals_part_1,global,0,6356059,Malaysia,20,< 200 m
3398132,133021,Acropora microphthalma,corals_part_1,global,0,6356059,Papua New Guinea,5,< 200 m
3877173,133021,Acropora microphthalma,corals_part_1,global,0,6356059,Fiji,7,< 200 m
3944241,133021,Acropora microphthalma,corals_part_1,global,0,6356059,W Madagascar,23,< 200 m
4048604,133021,Acropora microphthalma,corals_part_1,global,0,6356059,W Madagascar,106,< 200 m
3145557,133025,Acropora vaughani,corals_part_1,global,0.4,5959711,Malaysia,20,< 200 m
3398132,133025,Acropora vaughani,corals_part_1,global,0.4,5959711,Papua New Guinea,5,< 200 m
3877173,133025,Acropora vaughani,corals_part_1,global,0.4,5959711,Fiji,7,< 200 m
3145557,133033,Acropora pulchra,corals_part_1,global,0,6122713,Malaysia,20,< 200 m
3398132,133033,Acropora pulchra,corals_part_1,global,0,6122713,Papua New Guinea,5,< 200 m
3877173,133033,Acropora pulchra,corals_part_1,global,0,6122713,Fiji,7,< 200 m
3944241,133033,Acropora pulchra,corals_part_1,global,0,6122713,W Madagascar,23,< 200 m
3145557,133041,Pavona decussata,corals_part_1,global,0.4,7084050,Malaysia,20,< 200 m
3398132,133041,Pavona decussata,corals_part_1,global,0.4,7084050,Papua New Guinea,5,< 200 m
3877173,133041,Pavona decussata,corals_part_1,global,0.4,7084050,Fiji,7,< 200 m
3944241,133041,Pavona decussata,corals_part_1,global,0.4,7084050,W Madagascar,23,< 200 m
4048604,133041,Pavona decussata,corals_part_1,global,0.4,7084050,W Madagascar,106,< 200 m
3145557,133046,Anacropora spinosa,corals_part_1,global,0.6,2868041,Malaysia,20,< 200 m
3145557,133048,Astreopora suggesta,corals_part_1,global,0,3830125,Malaysia,20,< 200 m
3398132,133048,Astreopora suggesta,corals_part_1,global,0,3830125,Papua New Guinea,5,< 200 m
3877173,133048,Astreopora suggesta,corals_part_1,global,0,3830125,Fiji,7,< 200 m
3145557,133049,Stylocoeniella guentheri,corals_part_1,global,0,6886486,Malaysia,20,< 200 m
3398132,133049,Stylocoeniella guentheri,corals_part_1,global,0,6886486,Papua New Guinea,5,< 200 m
3877173,133049,Stylocoeniella guentheri,corals_part_1,global,0,6886486,Fiji,7,< 200 m
3944241,133049,Stylocoeniella guentheri,corals_part_1,global,0,6886486,W Madagascar,23,< 200 m
3145557,133064,Montipora florida,corals_part_1,global,0.4,2024811,Malaysia,20,< 200 m
3398132,133079,Montipora meandrina,corals_part_1,global,0.4,555337,Papua New Guinea,5,< 200 m
3145557,133081,Acropora kirstyae,corals_part_1,global,0.4,2859728,Malaysia,20,< 200 m
3398132,133081,Acropora kirstyae,corals_part_1,global,0.4,2859728,Papua New Guinea,5,< 200 m
3877173,133081,Acropora kirstyae,corals_part_1,global,0.4,2859728,Fiji,7,< 200 m
3944241,133086,Acropora lamarcki,corals_part_1,global,NA,799348,W Madagascar,23,< 200 m
4048604,133086,Acropora lamarcki,corals_part_1,global,NA,799348,W Madagascar,106,< 200 m
3145557,133087,Acropora subglabra,corals_part_1,global,0,5539200,Malaysia,20,< 200 m
3398132,133087,Acropora subglabra,corals_part_1,global,0,5539200,Papua New Guinea,5,< 200 m
3877173,133087,Acropora subglabra,corals_part_1,global,0,5539200,Fiji,7,< 200 m
3145557,133091,Leptoseris scabra,corals_part_1,global,0,6730624,Malaysia,20,< 200 m
3273298,133091,Leptoseris scabra,corals_part_1,global,0,6730624,Galapagos,197,< 200 m
3398132,133091,Leptoseris scabra,corals_part_1,global,0,6730624,Papua New Guinea,5,< 200 m
3877173,133091,Leptoseris scabra,corals_part_1,global,0,6730624,Fiji,7,< 200 m
3944241,133091,Leptoseris scabra,corals_part_1,global,0,6730624,W Madagascar,23,< 200 m
4048604,133091,Leptoseris scabra,corals_part_1,global,0,6730624,W Madagascar,106,< 200 m
3145557,133479,Acropora hyacinthus,corals_part_1,global,0.2,6831048,Malaysia,20,< 200 m
3398132,133479,Acropora hyacinthus,corals_part_1,global,0.2,6831048,Papua New Guinea,5,< 200 m
3877173,133479,Acropora hyacinthus,corals_part_1,global,0.2,6831048,Fiji,7,< 200 m
3944241,133479,Acropora hyacinthus,corals_part_1,global,0.2,6831048,W Madagascar,23,< 200 m
4048604,133479,Acropora hyacinthus,corals_part_1,global,0.2,6831048,W Madagascar,106,< 200 m
3145557,133324,Acropora gemmifera,corals_part_1,global,0,6660349,Malaysia,20,< 200 m
3398132,133324,Acropora gemmifera,corals_part_1,global,0,6660349,Papua New Guinea,5,< 200 m
3877173,133324,Acropora gemmifera,corals_part_1,global,0,6660349,Fiji,7,< 200 m
3944241,133324,Acropora gemmifera,corals_part_1,global,0,6660349,W Madagascar,23,< 200 m
4048604,133324,Acropora gemmifera,corals_part_1,global,0,6660349,W Madagascar,106,< 200 m
3145557,133409,Montipora verruculosus,corals_part_1,global,0.4,2429554,Malaysia,20,< 200 m
3398132,133409,Montipora verruculosus,corals_part_1,global,0.4,2429554,Papua New Guinea,5,< 200 m
3145557,133410,Pachyseris speciosa,corals_part_1,global,0,6584721,Malaysia,20,< 200 m
3398132,133410,Pachyseris speciosa,corals_part_1,global,0,6584721,Papua New Guinea,5,< 200 m
3877173,133410,Pachyseris speciosa,corals_part_1,global,0,6584721,Fiji,7,< 200 m
3944241,133410,Pachyseris speciosa,corals_part_1,global,0,6584721,W Madagascar,23,< 200 m
4048604,133410,Pachyseris speciosa,corals_part_1,global,0,6584721,W Madagascar,106,< 200 m
3145557,133319,Acropora horrida,corals_part_1,global,0.4,6823772,Malaysia,20,< 200 m
3398132,133319,Acropora horrida,corals_part_1,global,0.4,6823772,Papua New Guinea,5,< 200 m
3877173,133319,Acropora horrida,corals_part_1,global,0.4,6823772,Fiji,7,< 200 m
3944241,133319,Acropora horrida,corals_part_1,global,0.4,6823772,W Madagascar,23,< 200 m
4048604,133319,Acropora horrida,corals_part_1,global,0.4,6823772,W Madagascar,106,< 200 m
3145557,133320,Acropora solitaryensis,corals_part_1,global,0.4,4958425,Malaysia,20,< 200 m
3398132,133320,Acropora solitaryensis,corals_part_1,global,0.4,4958425,Papua New Guinea,5,< 200 m
3877173,133320,Acropora solitaryensis,corals_part_1,global,0.4,4958425,Fiji,7,< 200 m
3145557,133322,Acropora dendrum,corals_part_1,global,0.4,5681405,Malaysia,20,< 200 m
3398132,133322,Acropora dendrum,corals_part_1,global,0.4,5681405,Papua New Guinea,5,< 200 m
3877173,133322,Acropora dendrum,corals_part_1,global,0.4,5681405,Fiji,7,< 200 m
3398132,133327,Acropora lovelli,corals_part_1,global,0.4,2957213,Papua New Guinea,5,< 200 m
3877173,133327,Acropora lovelli,corals_part_1,global,0.4,2957213,Fiji,7,< 200 m
3944241,133334,Acropora branchi,corals_part_1,global,NA,197066,W Madagascar,23,< 200 m
3145557,133338,Acropora speciosa,corals_part_1,global,0.4,2567531,Malaysia,20,< 200 m
3398132,133338,Acropora speciosa,corals_part_1,global,0.4,2567531,Papua New Guinea,5,< 200 m
3877173,133338,Acropora speciosa,corals_part_1,global,0.4,2567531,Fiji,7,< 200 m
3145557,133345,Montipora tuberculosa,corals_part_1,global,0,7073920,Malaysia,20,< 200 m
3398132,133345,Montipora tuberculosa,corals_part_1,global,0,7073920,Papua New Guinea,5,< 200 m
3877173,133345,Montipora tuberculosa,corals_part_1,global,0,7073920,Fiji,7,< 200 m
3944241,133345,Montipora tuberculosa,corals_part_1,global,0,7073920,W Madagascar,23,< 200 m
4048604,133345,Montipora tuberculosa,corals_part_1,global,0,7073920,W Madagascar,106,< 200 m
3944241,133348,Acropora variolosa,corals_part_1,global,0,385914,W Madagascar,23,< 200 m
3145557,133351,Leptoseris mycetoseroides,corals_part_1,global,0,7247142,Malaysia,20,< 200 m
3398132,133351,Leptoseris mycetoseroides,corals_part_1,global,0,7247142,Papua New Guinea,5,< 200 m
3877173,133351,Leptoseris mycetoseroides,corals_part_1,global,0,7247142,Fiji,7,< 200 m
3944241,133351,Leptoseris mycetoseroides,corals_part_1,global,0,7247142,W Madagascar,23,< 200 m
4048604,133351,Leptoseris mycetoseroides,corals_part_1,global,0,7247142,W Madagascar,106,< 200 m
3145557,133352,Acropora gomezi,corals_part_1,global,NA,1982189,Malaysia,20,< 200 m
3145557,133359,Acropora microclados,corals_part_1,global,0.4,5448405,Malaysia,20,< 200 m
3398132,133359,Acropora microclados,corals_part_1,global,0.4,5448405,Papua New Guinea,5,< 200 m
3877173,133359,Acropora microclados,corals_part_1,global,0.4,5448405,Fiji,7,< 200 m
3145557,133361,Montipora setosa,corals_part_1,global,0.6,1949524,Malaysia,20,< 200 m
3145557,133375,Montipora corbettensis,corals_part_1,global,0.4,2911360,Malaysia,20,< 200 m
3398132,133375,Montipora corbettensis,corals_part_1,global,0.4,2911360,Papua New Guinea,5,< 200 m
3877173,133375,Montipora corbettensis,corals_part_1,global,0.4,2911360,Fiji,7,< 200 m
3145557,133380,Madracis kirbyi,corals_part_1,global,0,4234613,Malaysia,20,< 200 m
3398132,133380,Madracis kirbyi,corals_part_1,global,0,4234613,Papua New Guinea,5,< 200 m
3877173,133380,Madracis kirbyi,corals_part_1,global,0,4234613,Fiji,7,< 200 m
3145557,133387,Acropora globiceps,corals_part_1,global,0.4,2641384,Malaysia,20,< 200 m
3398132,133387,Acropora globiceps,corals_part_1,global,0.4,2641384,Papua New Guinea,5,< 200 m
3877173,133387,Acropora globiceps,corals_part_1,global,0.4,2641384,Fiji,7,< 200 m
3145557,132969,Acropora listeri,corals_part_1,global,0.4,5846443,Malaysia,20,< 200 m
3398132,132969,Acropora listeri,corals_part_1,global,0.4,5846443,Papua New Guinea,5,< 200 m
3877173,132969,Acropora listeri,corals_part_1,global,0.4,5846443,Fiji,7,< 200 m
3145557,132972,Acropora paniculata,corals_part_1,global,0.4,3803408,Malaysia,20,< 200 m
3398132,132972,Acropora paniculata,corals_part_1,global,0.4,3803408,Papua New Guinea,5,< 200 m
3877173,132972,Acropora paniculata,corals_part_1,global,0.4,3803408,Fiji,7,< 200 m
3145557,132973,Anacropora matthai,corals_part_1,global,0.4,2626937,Malaysia,20,< 200 m
3398132,132973,Anacropora matthai,corals_part_1,global,0.4,2626937,Papua New Guinea,5,< 200 m
3877173,132973,Anacropora matthai,corals_part_1,global,0.4,2626937,Fiji,7,< 200 m
3145557,132976,Acropora loripes,corals_part_1,global,0.2,4739265,Malaysia,20,< 200 m
3398132,132976,Acropora loripes,corals_part_1,global,0.2,4739265,Papua New Guinea,5,< 200 m
3877173,132976,Acropora loripes,corals_part_1,global,0.2,4739265,Fiji,7,< 200 m
3944241,132976,Acropora loripes,corals_part_1,global,0.2,4739265,W Madagascar,23,< 200 m
3944241,132981,Acropora hemprichii,corals_part_1,global,0.4,1139383,W Madagascar,23,< 200 m
4048604,132981,Acropora hemprichii,corals_part_1,global,0.4,1139383,W Madagascar,106,< 200 m
3145557,133394,Acropora loisetteae,corals_part_1,global,0.4,2729232,Malaysia,20,< 200 m
3145557,133396,Acropora desalwii,corals_part_1,global,0.4,2266011,Malaysia,20,< 200 m
3398132,133396,Acropora desalwii,corals_part_1,global,0.4,2266011,Papua New Guinea,5,< 200 m
2110256,133398,Pavona varians,corals_part_1,global,0,7400536,N Sea of Cortez,62,< 200 m
2124660,133398,Pavona varians,corals_part_1,global,0,7400536,N Sea of Cortez,96,< 200 m
3145557,133398,Pavona varians,corals_part_1,global,0,7400536,Malaysia,20,< 200 m
3273298,133398,Pavona varians,corals_part_1,global,0,7400536,Galapagos,197,< 200 m
3398132,133398,Pavona varians,corals_part_1,global,0,7400536,Papua New Guinea,5,< 200 m
3877173,133398,Pavona varians,corals_part_1,global,0,7400536,Fiji,7,< 200 m
3944241,133398,Pavona varians,corals_part_1,global,0,7400536,W Madagascar,23,< 200 m
4048604,133398,Pavona varians,corals_part_1,global,0,7400536,W Madagascar,106,< 200 m
3145557,132935,Acropora plumosa,corals_part_1,global,0.4,2281067,Malaysia,20,< 200 m
3398132,132935,Acropora plumosa,corals_part_1,global,0.4,2281067,Papua New Guinea,5,< 200 m
3145557,132984,Acropora derawanensis,corals_part_1,global,0.4,2196902,Malaysia,20,< 200 m
3398132,132984,Acropora derawanensis,corals_part_1,global,0.4,2196902,Papua New Guinea,5,< 200 m
3145557,132988,Acropora longicyathus,corals_part_1,global,0,5949945,Malaysia,20,< 200 m
3398132,132988,Acropora longicyathus,corals_part_1,global,0,5949945,Papua New Guinea,5,< 200 m
3877173,132988,Acropora longicyathus,corals_part_1,global,0,5949945,Fiji,7,< 200 m
3944241,132988,Acropora longicyathus,corals_part_1,global,0,5949945,W Madagascar,23,< 200 m
3145557,132990,Acropora multiacuta,corals_part_1,global,0.4,2950095,Malaysia,20,< 200 m
3398132,132990,Acropora multiacuta,corals_part_1,global,0.4,2950095,Papua New Guinea,5,< 200 m
3145557,132992,Acropora humilis,corals_part_1,global,0.2,6720120,Malaysia,20,< 200 m
3398132,132992,Acropora humilis,corals_part_1,global,0.2,6720120,Papua New Guinea,5,< 200 m
3877173,132992,Acropora humilis,corals_part_1,global,0.2,6720120,Fiji,7,< 200 m
3944241,132992,Acropora humilis,corals_part_1,global,0.2,6720120,W Madagascar,23,< 200 m
4048604,132992,Acropora humilis,corals_part_1,global,0.2,6720120,W Madagascar,106,< 200 m
3145557,132998,Acropora samoensis,corals_part_1,global,0,6435377,Malaysia,20,< 200 m
3398132,132998,Acropora samoensis,corals_part_1,global,0,6435377,Papua New Guinea,5,< 200 m
3877173,132998,Acropora samoensis,corals_part_1,global,0,6435377,Fiji,7,< 200 m
3944241,132998,Acropora samoensis,corals_part_1,global,0,6435377,W Madagascar,23,< 200 m
4048604,132998,Acropora samoensis,corals_part_1,global,0,6435377,W Madagascar,106,< 200 m
3145557,133007,Montipora malampaya,corals_part_1,global,0.4,2139574,Malaysia,20,< 200 m
3145557,133131,Montipora friabilis,corals_part_1,global,0.4,3457228,Malaysia,20,< 200 m
3145557,133132,Acropora aspera,corals_part_1,global,0.4,5332776,Malaysia,20,< 200 m
3398132,133132,Acropora aspera,corals_part_1,global,0.4,5332776,Papua New Guinea,5,< 200 m
